	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
MSTRG.3824	51.2830697406036	54.7345389940367	53.6819757739517	62.1976889721139	44.170531261842	44.642326750253
MSTRG.3825	506.141601352913	603.075102370659	627.342305123043	450.678336486465	562.732568275867	443.633122080639
MSTRG.3826	27754.1743737462	29051.1029511622	31731.3106212068	23778.890238011	25683.3971075106	23577.6588634513
MSTRG.3827	6.6890960531222	1.99034687251042	3.15776328082069	8.15707396355592	3.53364250094736	1.86009694792721
MSTRG.3828	0	1.99034687251042	1.05258776027356	1.01963424544449	0.88341062523684	5.58029084378162
MSTRG.3829	11.1484934218703	12.9372546713178	24.2095184862919	9.17670820900041	12.3677487533158	9.30048473963603
MSTRG.3830	50.1682203984165	48.7634983765054	58.9449145753195	34.6675643451127	46.8207631375525	61.3831992815978
MSTRG.3831	6.6890960531222	6.96621405378649	4.21035104109425	5.09817122722245	5.30046375142104	5.58029084378162
MSTRG.3832	14.4930414484314	10.9469077988073	19.9991674451977	2.03926849088898	10.6009275028421	3.72019389585441
MSTRG.3833	2428.14186728336	2338.65757519975	2575.68224938941	2363.51218094033	2314.53583812052	2177.2434775488
MSTRG.3834	7.80394539530924	1.99034687251042	7.36811432191494	4.07853698177796	8.8341062523684	3.72019389585441
MSTRG.3835	0	1.99034687251042	1.05258776027356	5.09817122722245	0.88341062523684	0.930048473963603
MSTRG.3836	123.748276982761	188.087779452235	155.782988520487	66.2762259538919	81.2737775217893	67.893538599343
MSTRG.3837	1772.61045407738	1611.18579329719	1975.70722603348	1732.35858301019	1610.45756980676	1635.95526570198
MSTRG.3838	7410.40357751721	6899.53743355739	7273.38142349032	8120.36713071992	7793.4485358394	8102.58230517091
MSTRG.3839	109.255235534329	91.5559561354795	130.520882273922	83.6100081264482	51.2378162637367	71.6137324951975
MSTRG.3840	606.478042149746	606.060622679424	606.290549917572	696.410189638587	655.490683925735	638.013253139032
MSTRG.3841	16.7227401328055	9.95173436255212	8.4207020821885	11.2159766998894	12.3677487533158	10.2305332135996
MSTRG.3842	1033.46534020738	995.173436255212	875.753016547604	985.986315344822	1006.20470214476	1051.88482405284
MSTRG.3843	4.45939736874814	1.99034687251042	4.21035104109425	3.05890273633347	1.76682125047368	6.51033931774522
MSTRG.3844	528.438588196654	525.451574342752	561.029276225809	247.771121643011	237.63745818871	285.524881506826
MSTRG.3845	269.793540809262	202.020207559808	206.307201013618	106.041961526227	106.892685653658	162.758482943631
MSTRG.3846	1677.84825999149	1607.20509955217	1576.7764648898	1162.38303980672	999.137417142866	1382.98208078388
MSTRG.3847	12.2633427640574	17.9131218525938	14.7362286438299	9.17670820900041	10.6009275028421	11.1605816875632
MSTRG.3848	0	0	0	1.01963424544449	1.76682125047368	0.930048473963603
MSTRG.3849	21.1821375015536	24.8793359063803	17.8939919246506	20.3926849088898	15.9013912542631	12.0906301615268
